turk_uydu,cop_parca,cop_kaynak,mesafe_t0_km,hiz_t0_km_s,tahmin_t24_km,gercek_t24_km,hata_km,hiz_t24_km_s,delta_mesafe_km,cop_inclination_deg,cop_eccentricity,cop_sma_km,cop_perigee_km,cop_apogee_km,roket_govdesi,malzeme,yanma_orani,yere_dusme_riski,orbital_risk_skoru,bilesik_risk_skoru,cop_norad_id,discos_object_class,discos_mission,discos_mass_kg,discos_shape,risk_sinifi,trend,hesap_utc
GOKTURK 2,STARLINK-32254,aktif_uydular,4493.83,14.989,3628.39,435.47,-3192.92,14.595,-4058.36,53.1594,0.0001,6853.4157,481.7379,483.0935,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,60427,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,FLOCK 4BE-3,aktif_uydular,2791.72,15.005,3629.69,2693.67,-936.02,14.93,-98.05,97.3716,0.0004,6827.559,453.4989,459.6191,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,60561,Payload,Commercial Imaging,5.7,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30081,aktif_uydular,12207.79,14.584,3632.01,5032.46,1400.45,8.106,-7175.33,43.002,0.0001,6861.2028,489.5757,490.8299,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57515,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ONEWEB-0101,aktif_uydular,14426.31,14.439,3632.91,2480.55,-1152.36,2.622,-11945.76,87.9018,0.0002,7587.8975,1215.4885,1218.3066,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,48049,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0101,aktif_uydular,14277.26,14.42,3632.91,1710.08,-1922.83,3.153,-12567.18,87.9018,0.0002,7587.8975,1215.4885,1218.3066,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,48049,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-5701,aktif_uydular,8410.59,13.656,3633.87,2659.77,-974.1,12.877,-5750.81,43.0004,0.0001,6863.7002,491.8093,493.5911,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55487,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-36934,aktif_uydular,12551.96,7.954,3634.94,723.79,-2911.15,12.948,-11828.17,53.1582,0.0001,6654.7281,283.1072,284.349,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,68279,Unknown,,,,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-2568,aktif_uydular,6942.13,14.326,3639.02,1138.64,-2500.38,12.566,-5803.48,53.1576,0.0001,6853.3868,481.8543,482.9193,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,48406,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35275,aktif_uydular,8934.61,14.17,3640.42,3393.3,-247.12,12.42,-5541.31,53.1577,0.0001,6853.358,481.8275,482.8884,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65756,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-34704,aktif_uydular,7868.52,14.427,3640.47,1328.72,-2311.75,12.651,-6539.79,53.1572,0.0001,6853.375,481.6952,483.0549,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65746,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11634 [DTC],aktif_uydular,11718.38,2.161,3644.43,3244.64,-399.79,12.994,-8473.74,43.0009,0.0003,6734.5701,361.8245,365.3157,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63673,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-34764,aktif_uydular,9822.22,13.391,3645.07,1099.06,-2546.01,8.987,-8723.16,53.1588,0.0001,6853.3548,481.7469,482.9627,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65098,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-34886,aktif_uydular,12086.14,14.763,3646.05,5440.59,1794.54,8.884,-6645.55,53.1563,0.0001,6853.3879,481.7114,483.0643,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65683,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-35652,aktif_uydular,4828.11,14.857,3646.26,4839.94,1193.68,13.672,11.83,53.1577,0.0001,6853.3556,481.5599,483.1513,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66393,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30171,aktif_uydular,11153.85,14.72,3652.63,2572.8,-1079.83,9.287,-8581.04,42.9997,0.0001,6863.7502,492.0178,493.4825,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57469,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0405,aktif_uydular,14608.46,14.703,3652.65,2261.47,-1391.18,2.223,-12346.99,87.9246,0.0002,7567.8798,1195.2709,1198.4887,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,50485,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,KEPLER-21,aktif_uydular,2004.55,1.869,3654.17,2858.8,-795.37,3.265,854.25,97.294,0.0002,6719.4013,347.3719,349.4307,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,56218,Payload,Commercial Communications,15.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-30516,aktif_uydular,7479.8,13.975,3655.55,1609.89,-2045.66,12.64,-5869.91,43.0,0.0001,6863.7905,491.87,493.7109,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57984,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,STARLINK-36626,aktif_uydular,1202.55,14.905,3656.39,2259.63,-1396.76,14.997,1057.07,97.2863,0.0002,6843.6939,471.5921,473.7957,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67603,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35834,aktif_uydular,7419.27,13.99,3656.57,1592.27,-2064.3,12.86,-5827.0,42.9978,0.0001,6861.2099,489.4737,490.9461,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66570,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-33579,aktif_uydular,11112.59,14.835,3657.75,4874.18,1216.43,10.343,-6238.41,53.1568,0.0001,6853.3841,481.6144,483.1537,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62764,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ONEWEB-0180,aktif_uydular,14227.73,14.19,3657.88,988.26,-2669.62,5.102,-13239.47,87.8957,0.0002,7583.9228,1211.5121,1214.3334,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,48213,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,FLOCK 4BE-30,aktif_uydular,4058.76,14.679,3658.48,3124.98,-533.5,14.814,-933.78,97.382,0.0003,6821.3201,448.0848,452.5555,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,60499,Payload,Commercial Imaging,5.7,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36247,aktif_uydular,9290.54,3.308,3662.82,4731.81,1068.99,11.542,-4558.74,53.1588,0.0001,6706.1017,334.3533,335.8501,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,68245,Unknown,,,,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-34617,aktif_uydular,9742.42,14.845,3663.81,3875.99,212.18,11.838,-5866.44,53.1579,0.0001,6853.4312,481.6102,483.2522,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65015,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-33704,aktif_uydular,11424.81,14.477,3664.83,2650.53,-1014.3,8.288,-8774.28,42.999,0.0002,6861.1348,488.9746,491.295,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63650,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30430,aktif_uydular,8281.52,14.549,3665.25,5375.68,1710.43,12.876,-2905.84,53.16,0.0001,6853.4107,481.4786,483.3428,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57849,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36160,aktif_uydular,12249.23,14.701,3665.79,937.37,-2728.42,6.498,-11311.87,53.1627,0.0001,6853.3601,481.7433,482.9769,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66936,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-31209,aktif_uydular,7929.56,14.238,3667.4,2670.15,-997.25,13.024,-5259.4,53.1594,0.0001,6853.3749,481.741,483.0089,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58883,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0204,aktif_uydular,13367.74,14.73,3668.1,3223.34,-444.76,5.518,-10144.4,87.8957,0.0001,7583.9351,1211.8939,1213.9764,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,48225,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31564,aktif_uydular,10184.3,14.981,3669.69,1860.85,-1808.84,10.92,-8323.45,42.9976,0.0001,6861.1939,489.4254,490.9623,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,59526,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-6290,aktif_uydular,6042.65,14.955,3673.58,1151.49,-2522.09,13.893,-4891.16,43.0,0.0001,6877.3876,505.5843,507.1908,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57328,Payload,Commercial Communications,305.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,SJ-11-02,aktif_uydular,3415.97,3.057,3674.15,3763.7,89.55,3.906,347.72,98.2724,0.0011,7057.1915,678.4131,693.97,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,37765,Payload,Defense Science,300.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-5514,aktif_uydular,9356.81,13.762,3675.25,1536.59,-2138.66,11.169,-7820.22,43.0006,0.0002,6868.1098,495.7005,498.5191,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57248,Payload,Commercial Communications,305.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,TOMORROW-S2,aktif_uydular,3376.27,14.609,3678.67,1717.07,-1961.6,14.946,-1659.2,97.3841,0.0003,6849.7409,476.5668,480.915,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,60485,Payload,Commercial Weather,12.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-35619,aktif_uydular,2250.31,14.645,3679.62,2733.48,-946.14,14.663,483.17,53.157,0.0001,6853.3987,481.6524,483.145,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66256,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-34086,aktif_uydular,11976.48,14.547,3679.87,2247.94,-1431.93,7.783,-9728.54,53.1592,0.0001,6853.3898,481.6983,483.0813,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65734,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-33866,aktif_uydular,8576.09,13.893,3681.04,1518.53,-2162.51,11.888,-7057.56,42.9982,0.0,6861.2172,489.9249,490.5095,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63653,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,FLOCK 4BE-32,aktif_uydular,3354.19,14.874,3683.66,3111.86,-571.8,14.822,-242.33,97.3743,0.0004,6826.4168,452.6043,458.2293,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,60497,Payload,Commercial Imaging,5.7,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-5679,aktif_uydular,7243.71,13.77,3685.97,2352.0,-1333.97,13.489,-4891.71,42.9999,0.0002,6864.079,491.9149,494.2432,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55467,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11398 [DTC],aktif_uydular,6371.43,3.444,3688.02,1061.78,-2626.24,7.017,-5309.65,53.159,0.0001,6737.8406,366.1493,367.5319,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,61882,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36116,aktif_uydular,12586.83,14.783,3688.7,5290.25,1601.55,7.82,-7296.57,53.1593,0.0001,6853.343,481.5391,483.1468,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66948,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36138,aktif_uydular,12721.35,14.759,3692.68,3511.61,-181.07,6.242,-9209.74,43.003,0.0001,6861.1589,489.2725,491.0454,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67030,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36345,aktif_uydular,8903.15,2.778,3692.9,2867.2,-825.7,10.287,-6035.95,53.1588,0.0001,6708.1309,336.3695,337.8923,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,68243,Unknown,,,,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ICEYE-X31,aktif_uydular,1279.86,15.07,3693.51,3569.92,-123.59,14.746,2290.05,97.3829,0.0002,6849.2896,476.9916,479.5875,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58288,Payload,Commercial Radar Imaging,90.0,Box + 1 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31372,aktif_uydular,11265.1,14.771,3700.71,2752.76,-947.95,9.83,-8512.34,53.1603,0.0001,6853.3855,481.8578,482.9132,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58939,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-30939,aktif_uydular,8944.83,14.074,3701.62,365.79,-3335.83,10.879,-8579.05,53.1583,0.0001,6853.3581,481.5823,483.1339,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58393,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 4B,SYRACUSE 4A,aktif_uydular,3339.8,0.243,3702.31,3334.24,-368.07,0.243,-5.56,0.0179,0.0001,42165.3078,35789.969,35798.6466,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,49333,Payload,Defense Communications,3852.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-5742,aktif_uydular,11457.87,14.528,3703.92,2895.0,-808.92,8.337,-8562.86,43.0008,0.0001,6863.7,491.8564,493.5435,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55583,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,ONEWEB-0552,aktif_uydular,14288.6,14.42,3704.13,4478.38,774.25,3.679,-9810.22,87.9168,0.0002,7555.8829,1183.4254,1186.3404,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,56054,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-2303,aktif_uydular,11477.33,14.707,3704.7,5515.53,1810.83,9.877,-5961.79,53.1614,0.0002,6853.3944,481.1923,483.5965,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,47981,Payload,Commercial Communications,260.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-37160,aktif_uydular,12565.01,6.776,3704.94,2408.02,-1296.92,12.792,-10156.98,53.1582,0.0001,6653.3413,281.855,282.8277,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,68282,Unknown,,,,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-34983,aktif_uydular,5979.89,14.759,3713.07,1264.55,-2448.52,14.236,-4715.34,53.1614,0.0001,6853.3531,481.5698,483.1365,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65411,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-5790,aktif_uydular,11866.95,13.591,3715.47,3539.4,-176.07,8.835,-8327.55,43.0031,0.0002,6871.74,499.6481,501.8319,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,56036,Payload,Commercial Communications,305.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,CUAVA-2,aktif_uydular,2604.94,14.744,3715.91,3712.66,-3.25,14.62,1107.72,97.3749,0.0006,6841.6641,466.2793,475.0489,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,60527,Payload,Amateur Technology,10.0,Box,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 1A,ONEWEB-0198,aktif_uydular,14407.66,14.066,3716.9,2453.71,-1263.19,5.24,-11953.95,87.895,0.0002,7583.9252,1211.41,1214.4405,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,48216,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-37097,aktif_uydular,8456.73,3.127,3718.35,3001.14,-717.21,10.585,-5455.58,53.1583,0.0001,6706.0835,334.3244,335.8427,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,68238,Unknown,,,,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,STARLINK-36635,aktif_uydular,3015.5,14.947,3720.3,592.26,-3128.04,14.751,-2423.24,97.2852,0.0001,6843.6954,471.7236,473.6672,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67601,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0657,aktif_uydular,13948.29,14.691,3720.41,1461.58,-2258.83,4.26,-12486.7,87.92,0.0002,7563.9036,1191.6956,1194.1115,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,55818,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-34778,aktif_uydular,10127.66,14.822,3722.0,3244.83,-477.17,11.445,-6882.83,53.1573,0.0001,6853.4111,481.5572,483.2651,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,65021,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-11557 [DTC],aktif_uydular,10748.56,1.98,3723.22,1977.94,-1745.28,12.059,-8770.62,43.0001,0.0001,6734.5208,362.6171,364.4246,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62837,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,2023-072F,aktif_uydular,13861.8,15.134,3723.78,1464.98,-2258.8,1.556,-12396.82,97.517,0.0005,6854.3949,480.0863,486.7035,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,56748,Payload,Commercial Imaging,3.2,Box,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,2025-313BD,aktif_uydular,2532.32,14.854,3726.47,1292.07,-2434.4,14.923,-1240.25,97.3933,0.0008,6844.7601,467.9469,479.5734,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,67299,Payload,Commercial Technology,0.5,Box,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-32197,aktif_uydular,5012.57,14.996,3728.05,3875.42,147.37,13.974,-1137.14,53.1613,0.0001,6853.3633,481.7773,482.9493,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,60416,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36088,aktif_uydular,12373.94,14.381,3729.49,6568.05,2838.56,8.513,-5805.89,53.1604,0.0001,6853.329,481.4422,483.2158,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66941,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-31246,aktif_uydular,4209.56,14.692,3729.54,1924.54,-1805.0,14.775,-2285.02,53.1604,0.0001,6853.3809,481.5345,483.2273,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,58835,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
TURKSAT 5A,TIBA-1,aktif_uydular,3383.07,0.246,3731.59,3385.29,-346.3,0.246,2.23,0.0572,0.0002,42164.4928,35783.5041,35803.4816,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,44800,Payload,Civil Communications,5600.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ANSER LEADER-S,aktif_uydular,2026.6,14.873,3732.58,1596.51,-2136.07,15.081,-430.09,97.4054,0.0002,6824.8183,452.1306,455.5061,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,62644,Payload,Civil Imaging,4.0,Box + 2 Pan,YUKSEK,UZAKLASYOR,2026-05-05T08:33:12.952948+00:00
IMECE,ONEWEB-0157,aktif_uydular,14052.16,14.359,3733.43,4486.38,752.95,5.008,-9565.77,87.9021,0.0002,7587.8966,1215.445,1218.3481,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,48055,Payload,Commercial Communications,148.0,Trap Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-32929,aktif_uydular,11064.89,14.474,3733.61,3056.94,-676.67,9.398,-8007.95,42.9994,0.0001,6861.1425,489.304,490.9809,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,63021,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-30418,aktif_uydular,5024.96,14.908,3734.1,1981.51,-1752.59,14.316,-3043.45,43.0033,0.0001,6863.6948,491.7256,493.6639,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,57829,Payload,Commercial Communications,730.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-36155,aktif_uydular,12505.21,14.986,3734.36,556.16,-3178.2,6.429,-11949.05,53.1603,0.0001,6853.387,481.5659,483.208,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,66938,Payload,Commercial Communications,575.0,Box + 2 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
GOKTURK 2,STARLINK-5779,aktif_uydular,11774.33,14.344,3737.69,3853.41,115.72,7.866,-7920.92,42.9982,0.0002,6870.5087,498.3744,500.643,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.671,56028,Payload,Commercial Communications,305.0,Box + 1 Pan,YUKSEK,YAKLASYOR,2026-05-05T08:33:12.952948+00:00
